id,fuente,producto_id,sku_id,nombre,marca,precio_ars,precio_lista,disponible,volumen_ml,precio_por_ml,categoria_raw,tipo_producto,linea_tipo,tipo_cabello,url,es_combo
892,Farmacity,235658,235658,Acondicionador Pantene Pro-V Miracles Detox x 400 ml,Pantene,6137.0,10228.0,True,400.0,15.3425,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,general,https://www.farmacity.com/acondicionador-pantene-pro-v-miracles-detox-x-400-ml/p,False
893,Farmacity,230629,230629,Acondicionador Dosificador Tresemmé Detox Capilar x 500 ml,Tresemmé,6574.0,10114.0,True,500.0,13.148,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-dosificador-tresemme-detox-capilar-x-500-ml/p,False
894,Farmacity,219376,219376,Acondicionador Alta Moda Super Oils x 300 ml,Alta Moda,5692.0,5692.0,True,300.0,18.9733,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-alta-moda-e-argan-therapy-x-300-ml/p,False
895,Farmacity,214534,214534,Acondicionador Head & Shoulders Protección Caída x 300 ml,Head And Shoulders,7264.0,11175.0,True,300.0,24.2133,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-head-and-shoulders-anti-fall-x-300-ml/p,False
896,Farmacity,207428,207428,Acondicionador Ogx Brazilian Keratin Smooth x 385 ml,Ogx,27154.0,27154.0,True,385.0,70.5299,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-ogx-brazilian-keratin-smooth-x-385-ml/p,False
897,Farmacity,221687,221687,Acondicionador Head & Shoulders Crece Fuerte Desde la Raíz x 300 ml,Head And Shoulders,7264.0,11175.0,True,300.0,24.2133,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-head-y-shoulders-crece-fuerte-desde-la-raiz-x-300-ml/p,False
898,Farmacity,221683,221683,Acondicionador Elvive Hidra Hialuronico x 750 ml,Elvive,17990.0,17990.0,True,750.0,23.9867,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,general,https://www.farmacity.com/acondicionador-elvive-hidra-hialuronico-x-750-ml/p,False
899,Farmacity,9588,158661,Acondicionador Elvive Óleo Extraordinario Rizos x 200 ml,Elvive,6990.0,6990.0,True,200.0,34.95,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,rizado,https://www.farmacity.com/acondicionador-oleo-extraordinario-rizos-definidos-x-200-ml/p,False
900,Farmacity,371,23604,Acondicionador Capilatis Ortiga con Extracto Vegetal para Caída x 410 ml,Capilatis,9700.0,9700.0,True,410.0,23.6585,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/enjuague-control-caida-x-410-ml/p,False
901,Farmacity,229983,229983,Acondicionador Tío Nacho Aclarante x 415 ml,Tío Nacho,8225.0,11750.0,True,415.0,19.8193,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-tio-nacho-aclarante-x-415-ml/p,False
902,Farmacity,225535,225535,Acondicionador Bagóvit Capilar Nutrición x 350 ml,Bagóvit,9973.0,9973.0,True,350.0,28.4943,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-bagovit-capilar-nutricion-profunda-x-350-ml/p,False
903,Farmacity,200788,200788,Acondicionador Fructis Liso Coco x 350 ml,Fructis,7990.0,7990.0,True,350.0,22.8286,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-fructis-liso-coco-x-350-ml/p,False
904,Farmacity,15062,34403,Acondicionador Aveno Restaurador Capilar x 250 ml,Aveno,22398.0,29864.0,True,250.0,89.592,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-reactivo-hidratante-y-emoliente-x-250-ml/p,False
905,Farmacity,8876,156328,Acondicionador Sedal Rizos Definidos x 340 ml,Sedal,5836.0,5836.0,True,340.0,17.1647,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,rizado,https://www.farmacity.com/acondicionador-rizos-definidos-botella-x-340-ml/p,False
906,Farmacity,701,132367,Acondicionador Dove Nutrición + Tri-Óleos x 200 ml,Dove,5788.0,5788.0,True,200.0,28.94,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-dove-oleo-nutricion-botella-x-200-ml/p,False
907,Farmacity,398,45397,Acondicionador para Bebé Johnson's Cabello Claro x 200 ml,Johnson's,5018.0,7168.0,True,200.0,25.09,> Bebés > Higiene del Bebé > Baño Del Bebé >,acondicionador,estandar,bebe,https://www.farmacity.com/acondicionador-para-bebe-cabello-claro-x-200-ml/p,False
908,Farmacity,244,126742,Acondicionador para Bebé Johnson's Original x 200 ml,Johnson's,5018.0,7168.0,True,200.0,25.09,> Bebés > Higiene del Bebé > Baño Del Bebé >,acondicionador,estandar,bebe,https://www.farmacity.com/acondicionardor-para-bebe-johnsons-original-x-200-ml/p,False
909,Farmacity,243573,243573,Acondicionador Sedal Luminous UV x 340 ml,Sedal,5837.0,5837.0,True,340.0,17.1676,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-sedal-luminous-uv-x-340-ml/p,False
910,Farmacity,239424,239424,Acondicionador Tío Nacho Henna Egipcia Efecto Anti Canas x 415 ml,Tío Nacho,8225.0,11750.0,True,415.0,19.8193,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-tio-nacho-anticanas-x-415-ml/p,False
911,Farmacity,238876,238876,Acondicionador Pantene Pro-V Miracles Volumen x 750 ml,Pantene,16733.0,16733.0,True,750.0,22.3107,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,general,https://www.farmacity.com/acondicionador-pantene-pro-v-miracles-volumen-x-750-ml/p,False
912,Farmacity,234284,234284,Acondicionador Pantene Pro-V Miracles Hidratante 200 ml,Pantene,3807.0,6345.0,True,200.0,19.035,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,seco_danado,https://www.farmacity.com/acondicionador-pantene-pro-v-miracles-hidrata-y-fortalece-x-200-ml/p,False
913,Farmacity,8873,156290,Acondicionador Sedal Ceramidas x 190 ml,Sedal,3907.0,3907.0,True,190.0,20.5632,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-ceramidas-x-190-ml/p,False
914,Farmacity,3842,137317,Acondicionador con Keratina x 350 ml,Capilatis,9900.0,9900.0,True,350.0,28.2857,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,tratado,https://www.farmacity.com/acondicionador-con-keratina-x-350-ml/p,False
915,Farmacity,232723,232723,Acondicionador Capilatis Natural Nutritivo x 420 ml,Capilatis,9700.0,9700.0,True,420.0,23.0952,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-capilatis-natural-nutritivo-x-420-ml/p,False
916,Farmacity,220327,220327,Acondicionador Pantene Brillo Extremo x 200 ml,Pantene,4697.0,4697.0,True,200.0,23.485,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-pantene-miracle-brillo-extremo-x-200-ml/p,False
917,Farmacity,215073,215073,Acondicionador Dove Regeneración + Retinol x 200 ml,Dove,5788.0,5788.0,True,200.0,28.94,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-dove-regeneracion-extrema-x-200-ml/p,False
918,Farmacity,8849,156327,Acondicionador Sedal Restauración Instantánea x 340 ml,Sedal,5836.0,5836.0,True,340.0,17.1647,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-sedal-restauracion-instantanea-botella-x-340-ml/p,False
919,Farmacity,250129,250129,Acondicionador Dove Regeneración + Retinol x 650 ml,Dove,16218.0,16218.0,True,650.0,24.9508,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-dove-regeneracion-retinol-x-650-ml/p,False
920,Farmacity,249903,249903,Acondicionador Primont Signature con Trufa Negra x 300 ml,Primont,24783.0,24783.0,True,300.0,82.61,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-primont-signature-con-trufa-negra-x-300-ml/p,False
921,Farmacity,248331,248331,Acondicionador Ice Professional Keep My Blonde x 250 ml,Ice,17500.0,25000.0,True,250.0,70.0,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,general,https://www.farmacity.com/acondicionador-ice-professional-keep-my-blonde-x-250-ml/p,False
922,Farmacity,244971,244971,Acondicionador Capilatis Ortiga Mujer x 350 ml,Capilatis,13000.0,13000.0,True,350.0,37.1429,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-ortiga-capilatis-mujer-x-350-ml/p,False
923,Farmacity,238877,238877,Acondicionador Pantene Pro-V Miracles Volumen x 200 ml,Pantene,3807.0,6345.0,True,200.0,19.035,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,general,https://www.farmacity.com/acondicionador-pantene-pro-v-miracles-volumen-x-200-ml/p,False
924,Farmacity,230668,230668,Acondicionador Veganis Double Trouble Ácido Hialurónico x 400 ml,Veganis,14616.0,14616.0,True,400.0,36.54,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-veganis-double-troublea-acido-hialuronico-x-400-ml/p,False
925,Farmacity,228965,228965,Acondicionador Solido Ruh Natural x 45 g,Ruh Natural,13508.0,13508.0,True,45.0,300.1778,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-solido-ruh-cabello-x-65-g/p,False
926,Farmacity,224527,224527,Acondicionador Anticaida Klorane x 200 ml,Klorane,28700.0,41000.0,True,200.0,143.5,> Dermocosmética > Pelo > Shampoos y Acondicionadores >,acondicionador,estandar,general,https://www.farmacity.com/balsamos-capilar-klorane-quinina-x-200-ml/p,False
927,Farmacity,221810,221810,Acondicionador Sedal Hialurónico + Vitamina A x 340 ml,Sedal,5841.0,5841.0,True,340.0,17.1794,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-sedal-acido-hialuronico-vitamina-a-x-340-ml/p,False
928,Farmacity,219383,219383,Acondicionador Alta Moda Acqua Shine x 300 ml,Alta Moda,4301.0,8602.0,True,300.0,14.3367,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-alta-moda-e-vegano-x-300-ml/p,False
929,Farmacity,217204,217204,Acondicionador Fructis Hair Food Banana x 300 ml,Fructis,4214.0,8428.0,True,300.0,14.0467,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-fructis-hair-food-banana-x-300-ml/p,False
930,Farmacity,204195,204195,Acondicionador Ayurvédico Sri Sri Tattva Coco x 100 g,Sri Sri Tattva,11799.0,11799.0,True,100.0,117.99,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-ayurvedico-hidratante-sri-sri-tattva-coco-y-almendras-x-100-g/p,False
931,Farmacity,156320,156320,Acondicionador Sedal Crema Balance Toque Seda x 340 ml,Sedal,5836.0,5836.0,True,340.0,17.1647,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-sedal-crema-balance-x-340-ml/p,False
932,Farmacity,8867,156325,Acondicionador Sedal Liso Perfecto x 340 ml,Sedal,5836.0,5836.0,True,340.0,17.1647,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondiciondor-liso-perfecto-x-340-ml/p,False
933,Farmacity,244692,244692,Acondicionador Elvive Dream Liso x 200 ml,Elvive,7490.0,7490.0,True,200.0,37.45,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,general,https://www.farmacity.com/acondicionador-elvive-dream-liso-x-200-ml/p,False
934,Farmacity,238885,238885,Acondicionador Revitalización Pro-V Miracles x 400 ml,Pantene,6137.0,10228.0,True,400.0,15.3425,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,general,https://www.farmacity.com/acondicionador-pantene-pro-v-miracles-revitalizacion-x-400-ml/p,False
935,Farmacity,238878,238878,Acondicionador Pantene Pro-V Miracles Liso Infinito x 750 ml,Pantene,16733.0,16733.0,True,750.0,22.3107,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,general,https://www.farmacity.com/acondicionador-pantene-pro-v-miracles-liso-infinito-x-750-ml/p,False
936,Farmacity,235659,235659,Acondicionador Pantene Pro-V Miracles Equilibrio Hidratante 700 ml,Pantene,10040.0,16733.0,True,700.0,14.3429,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,seco_danado,https://www.farmacity.com/acondicionador-pantene-pro-v-miracles-equilibrio-x-700-ml/p,False
937,Farmacity,234382,234382,Acondicionador Elvive Hialurónico Pure x 750 ml,Elvive,17990.0,17990.0,True,750.0,23.9867,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,general,https://www.farmacity.com/acondicionador-elvive-hialuronico-pure-x-750-ml/p,False
938,Farmacity,230618,230618,Acondicionador Tresemmé Matrizador Ultravioleta x 500 ml,Tresemmé,6574.0,10114.0,True,500.0,13.148,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,rizado,https://www.farmacity.com/acondicionador-tresemme-matrizador-ultravioleta-x-500-ml/p,False
939,Farmacity,133691,133691,Proavenal Avena+Asoc. Acondicionador x 300 ml,Panalab,36644.0,36644.0,True,300.0,122.1467,> Venta Bajo Receta > Dermatológico >,acondicionador,estandar,general,https://www.farmacity.com/proavenal-avena-asoc-acondicionador-x-300-ml/p,False
940,Farmacity,6717,147618,Spray Acondicionador Biferdil Vitaminado x 200 ml,Biferdil,13176.0,13176.0,True,200.0,65.88,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/spray-acondicionador-vitaminado-s-enjuague-x-200ml/p,False
941,Farmacity,237565,237565,Valcatil Complex Aminoacidos + Asoc Acondicionador x 300 ml,Panalab,58812.0,58812.0,True,300.0,196.04,> Venta Bajo Receta > Sistema Digestivo y Metabolismo >,acondicionador,estandar,general,https://www.farmacity.com/valcatil-complex-aminoacidos-asoc-acondicionador-x-300-ml/p,False
942,Farmacity,232898,232898,Dermo Acondicionador Head & Shoulders Revitalización x 300 ml,Head And Shoulders,7264.0,11175.0,True,300.0,24.2133,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-head-shoulders-argan-x-300-ml/p,False
943,Farmacity,249634,249634,Combo Vichy Dercos Acondicionador Anti-Caída Apres Energy x 2 un,Vichy,117726.0,117726.0,True,,,> Dermocosmética > Pelo > Shampoos y Acondicionadores >,acondicionador,estandar,general,https://www.farmacity.com/combo-vichy-dercos-acondicionador-anti-caida-apres-energy-x-2-un/p,True
944,Farmacity,244681,244681,"Kit Rutina Fructis Probióticos Fuerza: Shampoo, Acondicionador y Crema Para Peinar",Fructis,16429.0,23470.0,True,,,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,general,https://www.farmacity.com/kit-rutina-fructis-probioticos-fuerza-shampoo-acondicionador-y-crema-para-peinar/p,True
945,Farmacity,241696,241696,Kit Dove Bond Intense Repair Shampoo + Acondicionador + Máscara de Tratamiento,Dove,18120.0,36240.0,True,,,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,general,https://www.farmacity.com/combo-dove-bond-intense-repair-shampoo-x-400-ml-acondicionador-x-250-ml-mascara-de-tratamiento-x-250-g/p,True
946,Farmacity,234282,234282,Shampoo Pantene Pro-V Miracles Hidrata y Fortalece x 400 ml,Pantene,6137.0,10228.0,True,400.0,15.3425,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,seco_danado,https://www.farmacity.com/shampoo-pantene-pro-v-miracles-hidrata-y-fortalece-x-400-ml/p,False
947,Farmacity,214555,214555,Máscara Vichy Dercos Kera Solutions x 200 ml,Vichy,66477.0,66477.0,True,200.0,332.385,> Dermocosmética > Pelo > Bálsamos y Tratamientos >,shampoo,estandar,general,https://www.farmacity.com/mascara-vichy-dercos-kera-solutions-x-250-ml/p,False
948,Farmacity,204156,200273,Bálsamo Reconstituyente Vichy Dercos Densi Solutions x 150 ml,Vichy,64802.0,64802.0,True,150.0,432.0133,> Dermocosmética > Pelo > Bálsamos y Tratamientos >,shampoo,estandar,general,https://www.farmacity.com/dercos-densi-solutions-balsamo-densificador-reconstituyent/p,False
949,Farmacity,9587,158662,Shampoo Elvive Óleo Extraordinario Rizos x 400 ml,Elvive,6714.0,11190.0,True,400.0,16.785,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,rizado,https://www.farmacity.com/shampoo-oleo-extraordinario-rizos-x-400-ml/p,False
950,Farmacity,230003,230003,Shampoo Biferdil Anti Naranja x 295 ml,Biferdil,13068.0,13068.0,True,295.0,44.2983,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-biferdil-anti-naranja-x-295-ml/p,False
951,Farmacity,236057,236057,Shampoo Biferdil Óleo de Argán x 200 ml,Biferdil,14256.0,14256.0,True,200.0,71.28,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-biferdil-oleo-de-argan-x-200-ml/p,False
952,Farmacity,225992,225992,Shampoo Alta Moda Hydra Save x 300 ml,Alta Moda,5692.0,5692.0,True,300.0,18.9733,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-alta-moda-e-hydra-nutri-x-300-g/p,False
953,Farmacity,239940,239940,Shampoo Pantene Keratina x 700 ml,Pantene,15128.0,15128.0,True,700.0,21.6114,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,tratado,https://www.farmacity.com/shampoo-pantene-keratina-x-700-ml/p,False
954,Farmacity,241716,241716,Kit Capilar Dove Regeneración Extrema,Dove,15984.0,29062.0,True,,,> Cuidado Capilar > Shampoo Y Acondicionador >,tratamiento,estandar,general,https://www.farmacity.com/combo-capilar-dove-regeneracion-extrema/p,True
955,Farmacity,246664,246664,Shampoo Pantene Bamboo x 200 ml,Pantene,3808.0,6347.0,True,200.0,19.04,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-pantene-bamboo-x-200-ml/p,False
956,Farmacity,244544,244544,Shampoo Pantene Keratina x 300 ml,Pantene,6032.0,10054.0,True,300.0,20.1067,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,tratado,https://www.farmacity.com/shampoo-pantene-keratina-x-300-ml/p,False
957,Farmacity,230217,230217,Crema para Peinar Pantene Colágeno Nutre & Revitaliza x 300 ml,Pantene,9024.0,9024.0,True,300.0,30.08,> Cuidado Capilar > Modelado Y Peinado >,shampoo,estandar,general,https://www.farmacity.com/crema-para-peinar-pantene-colageno-x-300-ml/p,False
958,Farmacity,238887,238887,Shampoo Pantene Pro-V Miracles Revitalizacion x 750 ml,Pantene,16733.0,16733.0,True,750.0,22.3107,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-pantene-pro-v-miracles-revitalizacion-x-750-ml/p,False
959,Farmacity,242679,242679,Shampoo Fructis Goodbye Daños x 350 ml,Fructis,7990.0,7990.0,True,350.0,22.8286,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-fructis-goodbye-danos-x-350-ml/p,False
960,Farmacity,234032,234032,Mousse Capilar Roby x 190 ml,Roby,8108.0,10135.0,True,190.0,42.6737,> Cuidado Capilar > Modelado Y Peinado >,shampoo,estandar,general,https://www.farmacity.com/mousse-capilar-roby-x-190-ml/p,False
961,Farmacity,250351,250351,Shampoo Elvive Collagen Lifter x 750 ml,Elvive,19990.0,19990.0,True,750.0,26.6533,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-elvive-colageno-lifter-x-750-ml/p,False
962,Farmacity,246636,246636,Shampoo Herbal Essences Rosemary x 400 ml,Herbal Essences,10574.0,16267.0,True,400.0,26.435,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-herbal-essences-rosemary-x-400-ml/p,False
963,Farmacity,246853,246853,Shampoo Capilatis Matizador Pure Silver x 350 ml,Capilatis,15700.0,15700.0,True,350.0,44.8571,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-capilatis-matizador-pure-silver-x-350-ml/p,False
964,Farmacity,250188,250188,Shampoo La Puissance Nutrition x 300 ml,La Puissance,20300.0,20300.0,True,300.0,67.6667,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-la-puissance-nutrition-x-300-ml/p,False
965,Farmacity,239941,239941,Shampoo Pantene Keratina x 400 ml,Pantene,9247.0,9247.0,True,400.0,23.1175,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,tratado,https://www.farmacity.com/shampoo-pantene-keratina-x-400-ml/p,False
966,Farmacity,204408,204408,Shampoo para Niños Johnson's Hidratación Intensa x 400 ml,Johnson's,7169.0,10242.0,True,400.0,17.9225,> Bebés > Higiene del Bebé > Baño Del Bebé >,shampoo,estandar,seco_danado,https://www.farmacity.com/shampoo-johnsons-baby-hidratacion-intensa-x-400-ml/p,False
967,Farmacity,246643,246643,Shampoo Herbal Essences Rosa Mosqueta x 240 ml,Herbal Essences,8262.0,12711.0,True,240.0,34.425,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-herbal-essences-rosa-mosqueta-x-240-ml/p,False
968,Farmacity,7844,152461,Shampoo para Niños Johnson's Gotas de Brillo x 200 ml,Johnson's,4619.0,6599.0,True,200.0,23.095,> Bebés > Higiene del Bebé > Baño Del Bebé >,shampoo,estandar,bebe,https://www.farmacity.com/shampoo-gotas-de-brillo-x-200-ml/p,False
969,Farmacity,7826,152462,Shampoo para Niños Johnson's Gotas de Brillo x 400 ml,Johnson's,7169.0,10242.0,True,400.0,17.9225,> Bebés > Higiene del Bebé > Baño Del Bebé >,shampoo,estandar,bebe,https://www.farmacity.com/shampoo-gotas-de-brillo-x-400-ml/p,False
970,Farmacity,560,45401,Shampoo para Bebé Johnson's Original x 400 ml,Johnson's,8331.0,11902.0,True,400.0,20.8275,> Bebés > Higiene del Bebé > Baño Del Bebé >,shampoo,estandar,bebe,https://www.farmacity.com/shampoo-con-ph-balanceado-suave-para-ojos-y-cabello-x-400-ml/p,False
971,Farmacity,241,12715,Shampoo para Bebé Johnson's Original x 200 ml,Johnson's,5018.0,7168.0,True,200.0,25.09,> Bebés > Higiene del Bebé > Baño Del Bebé >,shampoo,estandar,bebe,https://www.farmacity.com/shampoo-con-ph-balanceado-suave-para-ojos-y-cabello-x-200-ml/p,False
972,Farmacity,223269,223269,Shampoo para Niños Johnson’s Baby Rulos de Ensueños x 200 ml,Johnson's,4540.0,6486.0,True,200.0,22.7,> Bebés > Higiene del Bebé > Baño Del Bebé >,shampoo,estandar,rizado,https://www.farmacity.com/shampoo-johnsons-baby-rulos-de-ensuenos-x-200-ml/p,False
973,Farmacity,237262,237262,Shampoo Capilatis Plex Reparación Absoluta x 350 ml,Capilatis,13000.0,13000.0,True,350.0,37.1429,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-capilatis-plex-reparacion-absoluta-x-350-ml/p,False
974,Farmacity,229631,229631,Acondiconador Dove Real Fuerza + Bambú x 300 ml,Dove,3437.0,6874.0,True,300.0,11.4567,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/acondiconador-dove-poder-de-las-plantas-fuerza-bambu-6-un-x-300-ml/p,False
975,Farmacity,228960,228960,Shampoo Solido Ruh Natural Yellow Submarine x 65 g,Ruh Natural,13508.0,13508.0,True,65.0,207.8154,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-solido-ruh-yellow-submarine-cabello-danado-x-65-g/p,False
976,Farmacity,4486,139286,Shampoo para Bebé Johnson's Cabello Claro x 200 ml,Johnson's,5018.0,7169.0,True,200.0,25.09,> Bebés > Higiene del Bebé > Baño Del Bebé >,shampoo,estandar,bebe,https://www.farmacity.com/shampoo-con-manzanilla-cabello-claro-x-200-ml/p,False
977,Farmacity,249574,249574,Shampoo Head & Shoulders Romero Anti Caida x 375 ml,Head And Shoulders,7895.0,12146.0,True,375.0,21.0533,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-head---shoulders-romero-anti-caida-x-375-ml/p,False
978,Farmacity,245508,245508,Shampoo Tio Nacho Control Caspa 2 en 1 x 415 ml,Tío Nacho,11750.0,11750.0,True,415.0,28.3133,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,anticaspa,https://www.farmacity.com/shampoo-tio-nacho-control-caspa-2-en-1-x-415-ml/p,False
979,Farmacity,221685,221685,Mascarilla Elvive Hidra Hialuronico x 300 g,Elvive,11190.0,11190.0,True,300.0,37.3,> Cuidado Capilar > Reparación Y Tratamiento >,tratamiento,profesional,general,https://www.farmacity.com/tratamiento-capilar-elvive-hidra-hialuronico-x-300-ml/p,False
980,Farmacity,6111,147253,Shampoo Elvive Óleo Extraordinario Nutrición x 400 ml,Elvive,6714.0,11190.0,True,400.0,16.785,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-oleo-extraordinario-nutricion-universal-x-400-ml/p,False
981,Farmacity,231819,231819,Shampoo Elvive 2 en 1 Reparación Total 5 x 400 ml,Elvive,6714.0,11190.0,True,400.0,16.785,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-elvive-reparacion-total-5-2-en-1-x-400-ml/p,False
982,Farmacity,244694,244694,Shampoo Elvive Dream Liso x 400 ml,Elvive,7494.0,12490.0,True,400.0,18.735,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-elvive-dream-liso-x-400-ml/p,False
983,Farmacity,147271,147271,Mascarilla  Elvive Óleo Extraordinario Coco x 300 g,Elvive,5595.0,11190.0,True,300.0,18.65,> Cuidado Capilar > Reparación Y Tratamiento >,tratamiento,profesional,general,https://www.farmacity.com/mascarilla--elvive-oleo-extraordinario-coco-x-300-g/p,False
984,Farmacity,245460,245460,Tratamiento Garnier Fructis Hair Food Máscara Ananá x 350 ml,Fructis,13990.0,13990.0,True,350.0,39.9714,> Cuidado Capilar > Reparación Y Tratamiento >,tratamiento,estandar,general,https://www.farmacity.com/tratamiento-garnier-fructis-hair-food-mascara-anana-x-350-ml/p,False
