fuente,producto_id,sku_id,nombre,marca,precio_ars,precio_lista,disponible,volumen_ml,precio_por_ml,categoria_raw,tipo_producto,linea_tipo,tipo_cabello,url
Farmacity,234384,234384,Shampoo Elvive Hialurónico Pure x 400 ml,Elvive,6714.0,11190.0,True,400.0,16.785,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-elvive-hialuronico-pure-x-400-ml/p
Farmacity,221679,221679,Shampoo Elvive Hidra Hialurónico x 400 ml,Elvive,6714.0,11190.0,True,400.0,16.785,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-elvive-hidra-hialuronico-x-400-ml/p
Farmacity,164244,164244,Shampoo Capilatis PH Neutro Limpieza Profunda x 420 ml,Capilatis,9000.0,9000.0,True,420.0,21.4286,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-limpieza-profunda-capilatis-ph-neutro-x-420-ml/p
Farmacity,1031,109084,Shampoo Dove Reconstrucción + Aminoácido x 400 ml,Dove,5812.0,9687.0,True,400.0,14.53,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-dove-reconstruccion-completa-botella-x-400-ml/p
Farmacity,248551,248551,Shampoo Elvive Glycolic Cristal x 400 ml,Elvive,7494.0,12490.0,True,400.0,18.735,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-elvive-glycolic-cristal-x-400-ml/p
Farmacity,237877,237877,Shampoo Capilatis Ortiga Concentrado x 420 ml,Capilatis,7575.0,10100.0,True,420.0,18.0357,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-capilatis-ortiga-concentrado-x-420-ml/p
Farmacity,232640,232640,Shampoo Control Caspa Head & Shoulders Limpieza y Revitalización x 375 ml,Head and Shoulders,7895.0,12146.0,True,375.0,21.0533,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,anticaspa,https://www.farmacity.com/shampoo-head-y-shoulders-limpieza-y-revitalizacion-x-375-ml/p
Farmacity,229980,229980,Shampoo Tío Nacho Engrosador x 415 ml,Tío Nacho,11750.0,11750.0,True,415.0,28.3133,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-tio-nacho-engorsador-x-415-ml/p
Farmacity,225541,225541,Shampoo Bagóvit Pelo Largo y Sin Frizz x 350 ml,Bagóvit,8984.0,8984.0,True,350.0,25.6686,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-bagovit-pelo-largo-y-sin-frizz-x-350-ml/p
Farmacity,246480,246480,Shampoo Dove Uv Repair & Glow x 400 ml,Dove,6453.0,10755.0,True,400.0,16.1325,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-dove-uv-repair-x-400-ml/p
Farmacity,233317,233317,Shampoo Alta Moda Detox Purify x 300 ml,Alta Moda,5692.0,5692.0,True,300.0,18.9733,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-alta-moda-e-detox-x-300-ml/p
Farmacity,230602,230602,Shampoo Dosificador Tresemmé Ondas Boho x 500 ml,Tresemmé,6574.0,10114.0,True,500.0,13.148,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-dosificador-tresemme-ondas-boho-x-500-ml/p
Farmacity,229990,229990,Shampoo Elvive Colorvive x 200 ml,Elvive,4494.0,7490.0,True,200.0,22.47,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,tratado,https://www.farmacity.com/shampoo-elvive-matizador-violeta-x-200-ml/p
Farmacity,224345,224345,Shampoo Garnier Fructis Hair Food Sandia x 300 ml,Fructis,7273.0,11190.0,True,300.0,24.2433,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-garnier-fructis-hair-food-sandia-revitalizante-x-300-ml/p
Farmacity,217209,217209,Shampoo Garnier Fructis Hair Food Palta x 300 ml,Fructis,7273.0,11190.0,True,300.0,24.2433,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-fructis-hair-food-aguacate-x-300-ml/p
Farmacity,208133,208133,Shampoo Elvive Dream Long x 400 ml,Elvive,6714.0,11190.0,True,400.0,16.785,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-dream-long-elvive-loreal-paris-x-400-ml/p
Farmacity,206051,206051,Shampoo Head & Shoulders Protección Caída x 375 ml,Head and Shoulders,7895.0,12146.0,True,375.0,21.0533,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-head-shoulders-antifall-proteccion-caida-con-cafeina-375ml/p
Farmacity,15033,34404,Shampoo Aveno Hidratante y Emoliente x 250 ml,Aveno,22407.0,29876.0,True,250.0,89.628,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,seco_danado,https://www.farmacity.com/shampoo-reactivo-hidratante-y-emoliente-x-250-ml/p
Farmacity,1237,17971,Shampoo Biferdil con Manzanilla x 400 ml,Biferdil,11300.0,11300.0,True,400.0,28.25,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-realza-el-color-con-manzanilla-x-400-ml-17971/p
Farmacity,249573,249573,Shampoo Head & Shoulders Romero Anti Caida x 180 ml,Head and Shoulders,4701.0,7233.0,True,180.0,26.1167,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-head---shoulders-romero-anti-caida-x-180-ml/p
Farmacity,244539,244539,Shampoo Pantene Pro-V Miracles Colágeno Nutre & Revitaliza x 510 ml,Pantene,10285.0,17142.0,True,510.0,20.1667,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-pantene-colageno-x-510-ml/p
Farmacity,235657,235657,Shampoo Pantene Pro-V Miracles Detox Limpia - Purifica 750 ml,Pantene,10040.0,16733.0,True,750.0,13.3867,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-pantene-pro-v-miracles-detox-x-750-ml/p
Farmacity,230214,230214,Shampoo Pantene Pro-V Miracles Colágeno Revitaliza 200 ml,Pantene,3807.0,6345.0,True,200.0,19.035,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-pantene-nutritivo-pro-v-miracles-colageno-nutre-y-revitaliza-x-200-ml/p
Farmacity,228551,228551,Shampoo Biferdil P+T para la Seborrea y Caída x 300 ml,Biferdil,10205.0,15700.0,True,300.0,34.0167,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-biferdil-pt-para-la-seborrea-y-caida-x-300-ml/p
Farmacity,228280,228280,Shampoo Triatop Clinical x 165 ml,Triatop,14251.0,14251.0,True,165.0,86.3697,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-triatop-clinical-x-165-ml/p
Farmacity,225994,225994,Shampoo Alta Moda Repair & Defense x 300 ml,Alta Moda,5692.0,5692.0,True,300.0,18.9733,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-alta-moda-e-repair-y-defense-x-300-ml/p
Farmacity,217207,217207,Shampoo Garnier Fructis Hair Food Coco x 300 ml,Fructis,7273.0,11190.0,True,300.0,24.2433,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-fructis-hair-food-coco-x-300-ml/p
Farmacity,215466,215466,Shampoo Head & Shoulders Aceite de Coco x 375 ml,Head and Shoulders,7895.0,12146.0,True,375.0,21.0533,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-head-shouders-hidratacion-con-aceite-de-coco-x-375-ml/p
Farmacity,204165,200363,Shampoo Herbal Essences Hydrate Coconut Milk x 400 ml,Herbal Essences,10574.0,16267.0,True,400.0,26.435,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-herbal-renew-coconut-milk-x-400ml/p
Farmacity,4184,138600,Shampoo Gel Anti-Caspa Eucerin DermoCapillaire para Dermatitis Seborreica x 250 ml,Eucerin,36297.0,45371.0,True,250.0,145.188,> Dermocosmética > Pelo > Shampoos y Acondicionadores >,shampoo,estandar,anticaspa,https://www.farmacity.com/shampoo-anticaspa-dermo-capillaire-x-250/p
Farmacity,250122,250122,Shampoo Fructis Good Bye Daños Oil Control x 350 ml,Fructis,7990.0,7990.0,True,350.0,22.8286,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-fructis-good-bye-danos-x-350-ml/p
Farmacity,250121,250121,Shampoo Fructis Good Bye Daños Oil Control x 200 ml,Fructis,5490.0,5490.0,True,200.0,27.45,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-fructis-good-bye-danos-oil-control-x-200-ml/p
Farmacity,248552,248552,Shampoo Elvive Glycolic Cristal x 750 ml,Elvive,19990.0,19990.0,True,750.0,26.6533,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-elvive-glycolic-cristal-x-750-ml/p
Farmacity,248550,248550,Shampoo Elvive Glycolic Cristal x 200 ml,Elvive,4494.0,7490.0,True,200.0,22.47,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-elvive-glycolic-cristal-x-200-ml/p
Farmacity,246051,246051,Shampoo Vichy Dercos Energy Anticaída Repuesto x 400 ml,Vichy,76668.0,76668.0,True,400.0,191.67,> Dermocosmética > Pelo > Shampoos y Acondicionadores >,shampoo,estandar,general,https://www.farmacity.com/shampoo-vichy-dercos-energy-anticaida-repuesto-x-400-ml/p
Farmacity,246050,246050,Shampoo Vichy Dercos Anticaspa Cabello Graso Repuesto x 390 ml Shampoo Vichy Dercos Anticaspa Repuesto x 390 ml,Vichy,76668.0,76668.0,True,390.0,196.5846,> Dermocosmética > Pelo > Shampoos y Acondicionadores >,shampoo,estandar,anticaspa,https://www.farmacity.com/shampoo-vichy-dercos-anticaspa-cabello-graso-repuesto-x-390-ml/p
Farmacity,244691,244691,Shampoo Elvive Dream Liso x 200 ml,Elvive,7490.0,7490.0,True,200.0,37.45,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-elvive-dream-liso-x-200-ml/p
Farmacity,244036,244036,Shampoo Tio Nacho Control Caspa x 415 ml,Tío Nacho,11750.0,11750.0,True,415.0,28.3133,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,anticaspa,https://www.farmacity.com/shampoo-tio-nacho-control-caspa-x-415-ml/p
Farmacity,241360,241360,Shampoo Head & Shoulders Anti Comezón x 180 ml,Head and Shoulders,4701.0,7233.0,True,180.0,26.1167,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-head-shoulders-anti-comezon-x-180-ml/p
Farmacity,241016,241016,Shampoo Cabello Claro Baby Dove Humectación pH Neutro x 200 ml,Dove,7011.0,7011.0,True,200.0,35.055,> Bebés > Higiene del Bebé > Baño Del Bebé >,shampoo,estandar,general,https://www.farmacity.com/shampoo-dove-baby-cabello-claro-x-200-ml/p
Farmacity,239942,239942,Shampoo Pantene Keratina x 200 ml,Pantene,3807.0,6345.0,True,200.0,19.035,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,tratado,https://www.farmacity.com/shampoo-pantene-keratina-x-200-ml/p
Farmacity,228549,228549,Shampoo Biferdil P+T para la Caspa y Caída x 300 ml,Biferdil,12805.0,19700.0,True,300.0,42.6833,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,anticaspa,https://www.farmacity.com/shampoo-biferdil-pt-para-la-caspa-y-caida-x-300-ml/p
Farmacity,221680,221680,Shampoo Elvive Hidra Hialuronico x 750 ml,Elvive,17990.0,17990.0,True,750.0,23.9867,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-elvive-hidra-hialuronico-x-750-ml/p
Farmacity,7713,151684,Shampoo Vichy Dercos Anti-Caspa para Cabello Seco x 200 ml,Vichy,53488.0,53488.0,True,200.0,267.44,> Dermocosmética > Pelo > Shampoos y Acondicionadores >,shampoo,estandar,anticaspa,https://www.farmacity.com/shampoo-anticaspa-para-cabello-seco-dercos-x-200-ml/p
Farmacity,4060,138760,Shampoo 2 en 1 Anticaspa Clear Limpieza Diaria x 400 ml,Clear,10412.0,10412.0,True,400.0,26.03,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,anticaspa,https://www.farmacity.com/shampoo-clear-anticaspa-dual-effect-x-400-ml/p
Farmacity,1282,17972,Shampoo Biferdil pH Neutro con Algas Marinas x 400 ml,Biferdil,12204.0,12204.0,True,400.0,30.51,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-ph-neutro-con-algas-marinas-x-400-ml/p
Farmacity,1216,136328,Shampoo Vichy Dercos Anticaspa Sensible x 200 ml,Vichy,53488.0,53488.0,True,200.0,267.44,> Dermocosmética > Pelo > Shampoos y Acondicionadores >,shampoo,estandar,anticaspa,https://www.farmacity.com/shampoo-anticaspa-para-el-cuero-cabelludo-sensible-dercos-x-200-ml/p
Farmacity,1109,23598,Shampoo Capilatis Control Caída con Ortiga x 410 ml,Capilatis,11300.0,11300.0,True,410.0,27.561,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-control-caida-con-concentrado-puro-de-ortiga-x-410-ml/p
Farmacity,860,23711,Shampoo Capilatis Equilibrante Purificante x 410 ml,Capilatis,9700.0,9700.0,True,410.0,23.6585,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-equilibrante-purificante-x-410-ml/p
Farmacity,248784,248784,Shampoo Vichy Dercos Collagen 17 Anti-Quiebre x 200 ml,Vichy,59423.0,59423.0,True,200.0,297.115,> Dermocosmética > Pelo > Shampoos y Acondicionadores >,shampoo,estandar,general,https://www.farmacity.com/shampoo-dercos-ultra-reparacion-x-200-ml/p
Farmacity,243914,243914,Shampoo Fructis Probióticos Fuerza x 350 ml,Fructis,7990.0,7990.0,True,350.0,22.8286,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-fructis-probioticos-fuerza-x-350-ml/p
Farmacity,241007,241007,Shampoo Dove Bond Repair + Péptido x 200 ml,Dove,6418.0,6418.0,True,200.0,32.09,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-dove-bond-intense-repair-x-200-ml/p
Farmacity,238881,238881,Shampoo Pantene Pro-V Miracles Liso Infinito x 750 ml,Pantene,16733.0,16733.0,True,750.0,22.3107,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-pantene-pro-v-miracles-liso-infinito-x-750-ml/p
Farmacity,235937,235937,Shampoo Garnier Fructis Hydra Liss x 200 ml,Fructis,5490.0,5490.0,True,200.0,27.45,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-fructis-hydra-liss-x-200-ml/p
Farmacity,235662,235662,Shampoo Pantene Pro-V Miracles Equilibrio Raíz & Puntas 200 ml,Pantene,3807.0,6345.0,True,200.0,19.035,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-pantene-pro-v-miracles-equilibrio-x-200-ml/p
Farmacity,234281,234281,Shampoo Pantene Pro-V Miracles Fortalecedor 200 ml,Pantene,3807.0,6345.0,True,200.0,19.035,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-pantene-pro-v-miracles-hidrata-y-fortalece-x-200-ml/p
Farmacity,228565,228565,Shampoo Capilatis Anti Caspa x 260 ml,Capilatis,15700.0,15700.0,True,260.0,60.3846,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,anticaspa,https://www.farmacity.com/shampoo-anti-caspa-capilatis/p
Farmacity,208715,208715,Shampoo Capilatis con Aloe Vera Puro x 420 ml,Capilatis,11000.0,11000.0,True,420.0,26.1905,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-capilatis-con-aloe-vera-puro-x-420-ml/p
Farmacity,206035,206035,Shampoo Head & Shoulders 3en1 para Hombres x 180 ml,Head and Shoulders,4701.0,7233.0,True,180.0,26.1167,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-head-shoulders-3en1-para-hombres-180ml/p
Farmacity,163843,163843,Shampoo Fructis Recarga Nutritiva x 350 ml,Fructis,7990.0,7990.0,True,350.0,22.8286,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-fructis-recarga-nutritiva-x-350-ml/p
Farmacity,17964,17964,Shampoo Estimulante Biferdil Control Caída x 400 ml,Biferdil,12636.0,12636.0,True,400.0,31.59,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-estimulante-biferdil-control-caida-x-400-ml/p
Farmacity,8875,156318,Shampoo Sedal Rizos Definidos x 340 ml,Sedal,5836.0,5836.0,True,340.0,17.1647,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,rizado,https://www.farmacity.com/shampoo-sedal-rizos-definidos-x-340-ml/p
Farmacity,4160,139245,Shampoo Elvive Óleo Extraordinario Nutrición x 200 ml,Elvive,6990.0,6990.0,True,200.0,34.95,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/acondicionador-renutricion-x-200-ml/p
Farmacity,4114,138602,Shampoo Anticaída Eucerin DermoCapillaire x 250 ml,Eucerin,36297.0,45371.0,True,250.0,145.188,> Dermocosmética > Pelo > Shampoos y Acondicionadores >,shampoo,estandar,general,https://www.farmacity.com/shampoo-dermo-capillare-anticaida-x-250/p
Farmacity,1298,102068,Shampoo Biferdil Suavidad y Luminosidad x 255 ml,Biferdil,19872.0,19872.0,True,255.0,77.9294,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-suavidad-y-luminosidad-x-255-ml/p
Farmacity,1276,102383,Shampoo Biferdil pH Neutro con Ceramidas x 400 ml,Biferdil,18792.0,18792.0,True,400.0,46.98,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-ph-neutro-con-ceramidas-x-400-ml/p
Farmacity,1254,17965,Shampoo Biferdil Gel Control Caída x 400 ml,Biferdil,15660.0,15660.0,True,400.0,39.15,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-gel-control-caida-x-400-ml/p
Farmacity,1232,23612,Shampoo Capilatis Anticaspa x 260 ml,Capilatis,10802.0,10802.0,True,260.0,41.5462,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,anticaspa,https://www.farmacity.com/shampoo-anticaspa-x-260-ml/p
Farmacity,1196,62499,Shampoo Biferdil Normalizador x 400 ml,Biferdil,14148.0,14148.0,True,400.0,35.37,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-normalizador-x-400-ml/p
Farmacity,1180,17900,Shampoo Biferdil Fortalecedor y Engrosador x 250 ml,Biferdil,24084.0,24084.0,True,250.0,96.336,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-fortalecedor-y-engrosador-x-250-ml/p
Farmacity,926,131782,Shampoo Acondicionador Assy Forte x 400 ml,Assy,17354.0,26699.0,True,400.0,43.385,> Farmacia > Pediculosis > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/shampoo-acondicionador-forte-x-400-ml/p
Farmacity,246854,246854,Shampoo Ogx Rosemary Mint x 385 ml,OGX,27154.0,27154.0,True,385.0,70.5299,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-ogx-rosemary-mint-x-385-ml/p
Farmacity,243618,243618,Shampoo Tintura Color Issue Express 5 Min Rojo,Issue,4737.0,4737.0,True,,,> Cuidado Capilar > Coloración Y Oxidantes >,shampoo,estandar,tratado,https://www.farmacity.com/shampoo-tintura-color-issue-express-5-min-rojo/p
Farmacity,238889,238889,Shampoo Pantene Pro-V Miracles Revitalizacion x 200 ml,Pantene,3807.0,6345.0,True,200.0,19.035,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-pantene-pro-v-miracles-revitalizacion-x-200-ml/p
Farmacity,232722,232722,Shampoo Capilatis Natural Nutritivo x 420 ml,Capilatis,9700.0,9700.0,True,420.0,23.0952,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-capilatis-natural-nutritivo-x-420-ml/p
Farmacity,206048,206048,Shampoo Head & Shoulders Old Spice para Hombres x 180 ml,Head and Shoulders,4701.0,7233.0,True,180.0,26.1167,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-head-shoulders-old-spice-para-hombres-x-180-ml/p
Farmacity,8853,156316,Shampoo Sedal Liso Perfecto x 340 ml,Sedal,5836.0,5836.0,True,340.0,17.1647,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-liso-perfecto-x-340-ml/p
Farmacity,772,128224,Shampoo Acondicionador Assy Forte x 220 ml,Assy,19697.0,19697.0,True,220.0,89.5318,> Farmacia > Pediculosis > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/shampoo-acondicionador-forte-x-220-ml/p
Farmacity,441,136891,Shampoo para Niños Johnson's Fragancia Prolongada x 200 ml,Johnson's,4540.0,6486.0,True,200.0,22.7,> Bebés > Higiene del Bebé > Baño Del Bebé >,shampoo,estandar,bebe,https://www.farmacity.com/shampoo-para-niños-johnsons-fragancia-prolongada-x-200-ml/p
Farmacity,248326,248326,Shampoo Ice Professional Repair My Hair x 250 ml,Ice,17500.0,25000.0,True,250.0,70.0,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-ice-repair-my-hair-x-250-ml/p
Farmacity,238875,238875,Shampoo Pantene Pro-V Miracles Volumen x 200 ml,Pantene,3807.0,6345.0,True,200.0,19.035,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-pantene-pro-v-miracles-volumen-x-200-ml/p
Farmacity,228279,228279,Shampoo Triatop Regeneración Ketoconazol y Keratina x 165 ml,Triatop,14251.0,14251.0,True,165.0,86.3697,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,tratado,https://www.farmacity.com/shampoo-triatop-regeneracion-ketoconazol-y-keratina-x-165-ml/p
Farmacity,225538,225538,Shampoo Bagóvit Capilar Brillo Sublime x 350 ml,Bagóvit,9973.0,9973.0,True,350.0,28.4943,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-bagovit-capilar-brillo-sublime-x-350-ml/p
Farmacity,225277,225277,Shampoo Vichy Dercos Psolution Psoriasis x 200 ml,Vichy,53519.0,53519.0,True,200.0,267.595,> Dermocosmética > Pelo > Shampoos y Acondicionadores >,shampoo,estandar,general,https://www.farmacity.com/shampoo-vichy-dercos-psolution-x-200-ml/p
Farmacity,215361,215361,Shampoo Panalab Valcatil Complex Reparación x 150 ml,Valcatil,32913.0,32913.0,True,150.0,219.42,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-panalab-valcatil-complex-reparacion-y-proteccion-pelo-danado-x-150-ml/p
Farmacity,205822,205822,Shampoo Biferdil Anti Amarillo x 295 ml,Biferdil,13068.0,13068.0,True,295.0,44.2983,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-biferdil-anti-amarillo-x-295-ml/p
Farmacity,204155,200272,Shampoo Vichy Dercos Densificador Densi Solutions x 250 ml,Vichy,59423.0,59423.0,True,250.0,237.692,> Dermocosmética > Pelo > Shampoos y Acondicionadores >,shampoo,estandar,general,https://www.farmacity.com/dercos-densi-solutions-shampoo-densificador/p
Farmacity,8939,156317,Shampoo Sedal Restauración Instantánea x 340 ml,Sedal,5836.0,5836.0,True,340.0,17.1647,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-sedal-restauracion-instantanea-x-340-ml/p
Farmacity,8880,156314,Shampoo Sedal Crema Balance Toque Seda x 340 ml,Sedal,5836.0,5836.0,True,340.0,17.1647,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-crema-balance-x-340-ml/p
Farmacity,5423,144820,Shampoo Biferdil Vegano con Keratina Vegetal x 200 ml,Biferdil,10260.0,10260.0,True,200.0,51.3,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,tratado,https://www.farmacity.com/shampoo-100-vegano-con-keratina-vegetal-x-200-ml/p
Farmacity,858,23642,Shampoo Capilatis Iluminador x 420 ml,Capilatis,9700.0,9700.0,True,420.0,23.0952,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-iluminador-x-420-ml/p
Farmacity,250349,250349,Shampoo Elvive Collagen Lifter x 200 ml,Elvive,7490.0,7490.0,True,200.0,37.45,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-elvive-colageno-lifter-x-200-ml/p
Farmacity,250194,250194,Shampoo La Puissance Extra Cell Plex Paso 1 x 300 ml,La Puissance,35700.0,35700.0,True,300.0,119.0,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-la-puissance-extra-cell-plex-paso-1-x-300-ml/p
Farmacity,238678,238678,Shampoo Biferdil Kids Azul x 250 ml,Biferdil,12204.0,12204.0,True,250.0,48.816,> Bebés > Higiene del Bebé > Baño Del Bebé >,shampoo,estandar,bebe,https://www.farmacity.com/shampoo-biferdil-kids-azul-x-250-ml/p
Farmacity,237193,237193,Shampoo La Botica Eco Sólido Infantil con Avena y Caléndula Anmat OK x 60 g,La Botica Eco,11289.0,11289.0,True,60.0,188.15,> Bebés > Higiene del Bebé > Baño Del Bebé >,shampoo,estandar,bebe,https://www.farmacity.com/shampoo-la-botica-eco-solido-infantil-con-avena-y-calendula-anmat-ok-x-60-g/p
